point_id,rot_x,rot_y,rot_z,lod_level,mean_gpu_ms,mean_cpu_ms,mean_fps,triangle_count,visible_renderer_count,screen_coverage,draw_call_count
208,-15,45,0,3,3.335372,5.395701,185.3327,58900,0,1.000000,378
208,-15,90,0,0,4.118323,3.893073,242.8173,626768,0,1.000000,2390
208,-15,90,0,1,3.924241,7.14782,139.9028,291222,0,1.000000,1949
208,-15,90,0,2,3.878024,7.053807,141.7674,209637,0,1.000000,1883
208,-15,90,0,3,3.426167,6.229147,160.5356,171639,0,1.000000,877
208,-15,135,0,0,5.900069,8.188371,122.1244,1958529,0,1.000000,7352
208,-15,135,0,1,4.632439,9.079087,110.1432,863699,0,1.000000,6391
208,-15,135,0,2,4.368657,9.1869,108.8506,537510,0,1.000000,5737
208,-15,135,0,3,3.396744,6.961487,143.6475,317266,0,1.000000,2514
208,-15,180,0,0,5.835367,8.592299,116.3833,2871083,0,1.000000,10317
208,-15,180,0,1,5.153133,6.172636,162.0054,1401579,0,1.000000,9338
208,-15,180,0,2,4.970291,9.888494,101.1276,839202,0,1.000000,8758
208,-15,180,0,3,3.707699,7.603927,131.511,413804,0,1.000000,4091
208,-15,225,0,0,4.398967,4.854747,205.984,1481506,0,1.000000,5174
208,-15,225,0,1,3.963221,8.06912,123.9292,796943,0,1.000000,4647
208,-15,225,0,2,3.89079,7.882806,126.8584,493179,0,1.000000,4504
208,-15,225,0,3,3.265399,6.83614,146.2814,250319,0,1.000000,2575
208,-15,270,0,0,2.876416,2.34922,347.6549,172483,0,0.399079,842
208,-15,270,0,1,2.811699,5.761,173.581,109527,0,0.399079,740
208,-15,270,0,2,2.850611,5.56824,179.59,97461,0,0.399079,710
208,-15,270,0,3,2.843853,5.5529,180.0861,90097,0,0.399079,422
208,-15,315,0,0,2.775928,1.844573,360.24,71639,0,0.000470,337
208,-15,315,0,1,2.845833,5.260699,190.0888,65619,0,0.000470,330
208,-15,315,0,2,2.949598,5.379206,185.901,65662,0,0.000470,331
208,-15,315,0,3,2.990626,5.444839,183.6601,65079,0,0.000470,330
208,0,0,0,0,3.21024,1.843253,311.5032,88880,0,0.905581,395
208,0,0,0,1,3.290181,5.223612,191.4384,66783,0,0.905581,361
208,0,0,0,2,3.310865,5.358047,186.6352,65535,0,0.905581,334
208,0,0,0,3,3.34295,5.299434,188.6994,65659,0,0.905581,331
208,0,45,0,0,3.49853,1.97438,285.8343,107108,0,1.000000,470
208,0,45,0,1,3.509521,5.41804,184.5686,66916,0,1.000000,409
208,0,45,0,2,3.485559,5.510679,181.4658,60853,0,1.000000,379
208,0,45,0,3,3.375718,5.254127,190.3266,58362,0,1.000000,373
208,0,90,0,0,4.589158,3.916593,217.9049,615897,0,1.000000,2275
208,0,90,0,1,4.135799,6.919199,144.5254,310668,0,1.000000,2306
208,0,90,0,2,4.121327,6.639714,150.6089,215958,0,1.000000,2104
208,0,90,0,3,3.317692,6.0834,164.3818,173386,0,1.000000,886
208,0,135,0,0,5.518814,7.922393,126.2245,2080413,0,1.000000,7653
208,0,135,0,1,4.742196,9.104654,109.8339,935866,0,1.000000,6742
208,0,135,0,2,4.670737,8.8908,112.4758,569857,0,1.000000,5947
208,0,135,0,3,3.78921,7.076147,141.3198,329624,0,1.000000,2622
208,0,180,0,0,6.065732,8.589906,116.4157,3100288,0,1.000000,11158
208,0,180,0,1,5.544082,6.204885,161.1633,1517092,0,1.000000,10060
208,0,180,0,2,5.367194,9.836126,101.666,926092,0,1.000000,9492
208,0,180,0,3,4.030328,7.605147,131.4899,467658,0,1.000000,4583
208,0,225,0,0,4.936225,5.049213,198.0507,1843436,0,1.000000,6299
208,0,225,0,1,4.563764,8.21132,121.7831,989645,0,1.000000,5550
208,0,225,0,2,4.4217,8.241279,121.3404,616965,0,1.000000,5504
208,0,225,0,3,3.635814,7.045948,141.9256,315217,0,1.000000,3204
208,0,270,0,0,3.197884,2.51478,312.7068,470944,0,0.868594,1636
208,0,270,0,1,3.080192,5.805666,172.2455,278286,0,0.868594,1407
208,0,270,0,2,3.155558,5.944533,168.2218,202822,0,0.868594,1370
208,0,270,0,3,2.972945,5.619707,177.9452,138462,0,0.868594,968
208,0,315,0,0,2.731554,1.833293,366.0919,78763,0,0.000406,348
208,0,315,0,1,2.764527,5.410473,184.8267,70767,0,0.000406,336
208,0,315,0,2,2.861534,5.313486,188.2004,69894,0,0.000406,334
208,0,315,0,3,2.875392,5.316127,188.1069,69939,0,0.000406,331
208,15,0,0,0,3.113711,1.926513,321.1602,101732,0,0.917767,412
208,15,0,0,1,3.185527,5.31852,188.0222,73805,0,0.917767,367
208,15,0,0,2,3.232563,5.307326,188.4188,70688,0,0.917767,340
208,15,0,0,3,3.243691,5.322967,187.8651,69567,0,0.917767,336
208,15,45,0,0,3.598882,2.007287,277.864,109627,0,1.000000,473
208,15,45,0,1,3.659981,5.371306,186.1745,68428,0,1.000000,405
208,15,45,0,2,3.686468,5.468133,182.8778,62932,0,1.000000,376
208,15,45,0,3,3.620933,5.444214,183.6812,59593,0,1.000000,369
208,15,90,0,0,4.546628,3.91182,219.9432,649184,0,1.000000,2469
208,15,90,0,1,4.260932,6.881581,145.3154,305974,0,1.000000,2228
208,15,90,0,2,3.779038,6.634247,150.733,206182,0,1.000000,1712
208,15,90,0,3,3.414357,5.86612,170.4704,170516,0,1.000000,859
208,15,135,0,0,5.622272,7.475729,133.7662,2108618,0,1.000000,7562
208,15,135,0,1,4.947541,9.158346,109.19,948563,0,1.000000,6664
208,15,135,0,2,4.806199,4.890986,204.4577,578698,0,1.000000,5948
208,15,135,0,3,3.89277,6.863473,145.6988,341987,0,1.000000,2616
208,15,180,0,0,6.425186,8.597553,116.3122,3265780,0,1.000000,11790
208,15,180,0,1,5.973947,10.10257,98.98475,1598239,0,1.000000,10451
208,15,180,0,2,5.694287,5.988492,166.9869,958174,0,1.000000,9712
208,15,180,0,3,4.308719,7.66072,130.536,491777,0,1.000000,4722
208,15,225,0,0,5.37571,5.37036,186.0219,2143550,0,1.000000,7240
208,15,225,0,1,4.868983,8.226107,121.5642,1114435,0,1.000000,6116
208,15,225,0,2,4.719275,8.28388,120.7164,707922,0,1.000000,6049
208,15,225,0,3,3.867102,7.012273,142.6071,380928,0,1.000000,3606
208,15,270,0,0,3.477641,2.710513,287.5513,681982,0,1.000000,2471
208,15,270,0,1,3.343428,5.932367,168.5668,390385,0,1.000000,2025
208,15,270,0,2,3.288064,6.15338,162.5123,277567,0,1.000000,2012
208,15,270,0,3,3.03971,5.956261,167.8906,179234,0,1.000000,1467
208,15,315,0,0,2.604783,1.816967,383.9092,94637,0,0.000501,393
208,15,315,0,1,2.612497,5.37756,185.9579,80446,0,0.000501,350
208,15,315,0,2,2.711825,5.535946,180.6376,80040,0,0.000501,348
208,15,315,0,3,2.73606,5.212133,191.86,79832,0,0.000501,345
209,-15,0,0,0,2.85812,1.87324,349.8803,66519,0,0.386135,359
209,-15,0,0,1,2.925022,5.311427,188.2733,50396,0,0.386135,323
209,-15,0,0,2,2.995541,5.403647,185.0602,49817,0,0.386135,306
209,-15,0,0,3,3.052407,5.15688,193.9157,49847,0,0.386135,304
209,-15,45,0,0,3.223552,2.01334,310.2168,97160,0,0.804264,448
209,-15,45,0,1,3.315575,5.413033,184.7393,59503,0,0.804264,386
209,-15,45,0,2,3.313869,5.32566,187.7702,54523,0,0.804264,367
209,-15,45,0,3,3.280418,5.255526,190.2759,51402,0,0.804264,360
209,-15,90,0,0,4.576119,3.81148,218.5258,590702,0,1.000000,2237
209,-15,90,0,1,4.047394,6.908366,144.752,283874,0,1.000000,2042
209,-15,90,0,2,3.998174,6.601286,151.4856,200382,0,1.000000,1884
209,-15,90,0,3,3.466991,6.005353,166.5181,159415,0,1.000000,844
209,-15,135,0,0,6.087021,7.402264,135.0938,1912335,0,1.000000,7149
209,-15,135,0,1,4.628002,8.957234,111.6416,847885,0,1.000000,6210
209,-15,135,0,2,4.563968,4.793293,208.6248,510546,0,1.000000,5538
209,-15,135,0,3,3.487198,6.99932,142.871,298500,0,1.000000,2390
209,-15,180,0,0,6.11304,9.016061,110.9132,2850519,0,1.000000,10674
209,-15,180,0,1,5.365897,10.29827,97.10372,1383866,0,1.000000,9712
209,-15,180,0,2,5.073628,6.358857,157.261,825443,0,1.000000,9081
209,-15,180,0,3,3.709884,7.422653,134.7227,409722,0,1.000000,4192
209,-15,225,0,0,4.419652,5.08638,196.6035,1475360,0,1.000000,5471
209,-15,225,0,1,4.048896,8.208941,121.8184,778473,0,1.000000,4903
209,-15,225,0,2,3.798357,8.032367,124.4963,497001,0,1.000000,5004
209,-15,225,0,3,3.206759,7.092753,140.989,240292,0,1.000000,2591
209,-15,270,0,0,2.616388,2.173913,382.2063,124354,0,0.321461,681
209,-15,270,0,1,2.593382,5.566793,179.6366,82973,0,0.321461,622
209,-15,270,0,2,2.658509,5.492266,182.0742,75810,0,0.321461,592
209,-15,270,0,3,2.695373,5.597447,178.6529,70017,0,0.321461,353
209,-15,315,0,0,2.768828,1.833387,361.1637,46361,0,0.000592,294
209,-15,315,0,1,2.855731,5.335486,187.4243,45839,0,0.000592,291
209,-15,315,0,2,2.928913,5.340367,187.253,46249,0,0.000592,291
209,-15,315,0,3,2.973696,5.508527,181.5367,46256,0,0.000592,291
209,0,0,0,0,3.0834,1.961247,324.3173,75493,0,0.838730,365
209,0,0,0,1,3.051862,5.420141,184.4971,53927,0,0.838730,333
209,0,0,0,2,3.045922,5.317014,188.0755,52860,0,0.838730,307
209,0,0,0,3,3.016431,5.32864,187.6651,52657,0,0.838730,304
209,0,45,0,0,3.072,2.09744,325.5208,97265,0,1.000000,451
209,0,45,0,1,3.068655,5.432212,184.0871,59142,0,1.000000,391
209,0,45,0,2,3.02708,5.385854,185.6716,53847,0,1.000000,362
209,0,45,0,3,2.963115,5.412827,184.7463,50775,0,1.000000,356
209,0,90,0,0,4.343672,3.926087,230.22,642498,0,1.000000,2514
209,0,90,0,1,4.068625,7.090386,141.036,300580,0,1.000000,2210
209,0,90,0,2,3.91721,6.6538,150.2901,207228,0,1.000000,1918
209,0,90,0,3,3.391829,5.910934,169.178,165676,0,1.000000,869
209,0,135,0,0,5.719313,7.752614,128.9888,2067281,0,1.000000,7650
209,0,135,0,1,4.847138,9.18804,108.8371,934155,0,1.000000,6792
209,0,135,0,2,4.763307,8.969259,111.4919,556565,0,1.000000,5910
209,0,135,0,3,3.740194,7.0911,141.0218,327496,0,1.000000,2633
209,0,180,0,0,6.181888,9.077523,110.1622,3140144,0,1.000000,11890
209,0,180,0,1,5.568546,10.42845,95.89156,1505395,0,1.000000,10537
209,0,180,0,2,5.351896,6.365262,157.1027,915305,0,1.000000,9868
209,0,180,0,3,4.030191,7.68646,130.0989,456575,0,1.000000,4649
209,0,225,0,0,4.966519,5.479586,182.4955,1840324,0,1.000000,6782
209,0,225,0,1,4.583356,8.362226,119.5854,970752,0,1.000000,6015
209,0,225,0,2,4.494046,8.527259,117.271,613806,0,1.000000,6021
209,0,225,0,3,3.58953,6.813606,146.7652,308570,0,1.000000,3269
209,0,270,0,0,3.069133,2.412033,325.825,409994,0,0.386670,1447
209,0,270,0,1,2.965436,5.718186,174.8806,246899,0,0.386670,1255
209,0,270,0,2,2.943386,5.807141,172.2018,172038,0,0.386670,1214
209,0,270,0,3,2.860646,5.478934,182.5172,113195,0,0.386670,830
209,0,315,0,0,2.650795,1.81604,377.2454,52221,0,0.000449,296
209,0,315,0,1,2.728141,5.388806,185.5699,47175,0,0.000449,287
209,0,315,0,2,2.806921,5.125987,195.0844,46852,0,0.000449,287
209,0,315,0,3,2.849724,5.292606,188.9428,46942,0,0.000449,285
209,15,0,0,0,3.070089,1.901006,325.7235,85910,0,0.996167,379
209,15,0,0,1,3.105314,5.296653,188.7985,57855,0,0.996167,336
209,15,0,0,2,3.181637,5.378314,185.9319,54521,0,0.996167,307
209,15,0,0,3,3.22717,5.178708,193.0984,53650,0,0.996167,303
209,15,45,0,0,3.559424,1.949993,280.9443,99361,0,1.000000,454
209,15,45,0,1,3.62735,5.382639,185.7825,60645,0,1.000000,391
209,15,45,0,2,3.520375,5.45944,183.169,55317,0,1.000000,361
209,15,45,0,3,3.433199,5.31988,187.9742,52610,0,1.000000,355
209,15,90,0,0,4.889532,3.925267,204.5186,623910,0,1.000000,2327
209,15,90,0,1,4.196284,6.912947,144.6561,303572,0,1.000000,2194
209,15,90,0,2,4.144674,6.665813,150.0192,208244,0,1.000000,1782
209,15,90,0,3,3.624687,5.875339,170.2029,169915,0,1.000000,886
209,15,135,0,0,6.210047,7.665294,130.4581,2131231,0,1.000000,7777
209,15,135,0,1,5.207723,9.079519,110.138,957768,0,1.000000,6605
209,15,135,0,2,4.819012,8.672306,115.3096,586590,0,1.000000,6134
209,15,135,0,3,4.010667,6.88972,145.1438,342689,0,1.000000,2658
209,15,180,0,0,6.532943,9.694047,103.1561,3370060,0,1.000000,12577
209,15,180,0,1,5.883699,10.62567,94.11174,1600113,0,1.000000,10972
209,15,180,0,2,5.745225,6.356164,157.3276,976550,0,1.000000,10286
209,15,180,0,3,4.30476,7.785993,128.4358,494050,0,1.000000,4904
209,15,225,0,0,5.36192,5.907947,169.2635,2168746,0,1.000000,7763
209,15,225,0,1,4.920388,8.590406,116.4089,1110001,0,1.000000,6565
209,15,225,0,2,4.757777,8.712967,114.7715,704593,0,1.000000,6601
209,15,225,0,3,3.91482,7.157993,139.704,370452,0,1.000000,3722
209,15,270,0,0,3.383091,2.737313,295.5877,633123,0,0.474705,2348
209,15,270,0,1,3.196245,5.983346,167.1306,347800,0,0.474705,1943
209,15,270,0,2,3.219524,6.107546,163.7319,244990,0,0.474705,1936
209,15,270,0,3,3.124497,6.040106,165.56,157182,0,0.474705,1369
209,15,315,0,0,2.684928,1.87984,372.4495,61659,0,0.012830,328
209,15,315,0,1,2.72145,5.330859,187.587,48857,0,0.012830,291
209,15,315,0,2,2.860579,5.398893,185.2231,48519,0,0.012830,289
209,15,315,0,3,2.828698,5.167207,193.5282,48449,0,0.012830,286
210,-15,0,0,0,6.970828,8.725473,114.607,2488001,0,1.000000,9284
210,-15,0,0,1,6.297839,9.934748,100.6568,1186539,0,1.000000,8343
210,-15,0,0,2,5.827311,9.724093,102.8373,727598,0,1.000000,7942
210,-15,0,0,3,4.247621,7.445067,134.3171,386222,0,1.000000,3297
210,-15,45,0,0,6.299703,7.031828,142.2105,1852296,0,1.000000,6565
210,-15,45,0,1,5.898103,8.839293,113.1312,844647,0,1.000000,5765
210,-15,45,0,2,5.24916,8.453819,118.2897,509836,0,1.000000,5024
210,-15,45,0,3,3.873041,7.0285,142.2779,288286,0,1.000000,2157
210,-15,90,0,0,4.048486,3.516607,247.0059,630943,0,1.000000,2048
210,-15,90,0,1,3.757738,6.381234,156.7095,324047,0,1.000000,1779
210,-15,90,0,2,3.637453,6.651787,150.3355,222555,0,1.000000,1584
210,-15,90,0,3,3.12989,6.02268,166.039,163862,0,1.000000,917
210,-15,135,0,0,2.773606,1.988146,360.5414,122400,0,0.330187,501
210,-15,135,0,1,2.858189,5.395587,185.3367,88803,0,0.330187,441
210,-15,135,0,2,2.887475,5.428833,184.2016,82227,0,0.330187,438
210,-15,135,0,3,2.856209,5.343546,187.1416,75518,0,0.330187,415
210,-15,180,0,0,2.851567,1.979173,350.6844,80763,0,0.043040,404
210,-15,180,0,1,2.938334,5.413193,184.7338,72807,0,0.043040,376
210,-15,180,0,2,2.979362,5.268053,189.8235,72545,0,0.043040,377
210,-15,180,0,3,3.061146,5.225693,191.3622,72474,0,0.043040,376
210,-15,225,0,0,3.419887,1.997727,292.4073,105722,0,0.551113,527
210,-15,225,0,1,3.403571,5.444968,183.6558,76540,0,0.551113,467
210,-15,225,0,2,3.442074,5.350753,186.8896,71397,0,0.551113,442
210,-15,225,0,3,3.384388,5.328253,187.6788,68249,0,0.551113,373
210,-15,270,0,0,5.644424,3.840227,177.166,1018673,0,1.000000,2880
210,-15,270,0,1,4.285781,6.881887,145.309,583928,0,1.000000,2561
210,-15,270,0,2,4.106376,6.737073,148.4324,353377,0,1.000000,2442
210,-15,270,0,3,3.170645,6.255707,159.854,161266,0,1.000000,1513
210,-15,315,0,0,6.283606,5.7078,159.1443,1891571,0,1.000000,6627
210,-15,315,0,1,5.784371,8.460627,118.1946,989560,0,1.000000,6012
210,-15,315,0,2,5.313604,8.443426,118.4353,606662,0,1.000000,6009
210,-15,315,0,3,3.8514,6.970166,143.4686,282874,0,1.000000,2968
210,0,0,0,0,7.113439,8.487086,117.8261,2719791,0,1.000000,10143
210,0,0,0,1,6.541277,9.991374,100.0863,1280809,0,1.000000,8680
210,0,0,0,2,6.115175,9.617273,103.9796,781130,0,1.000000,8422
210,0,0,0,3,4.203862,7.170087,139.4683,414219,0,1.000000,3609
210,0,45,0,0,6.699081,7.399257,135.1487,1938417,0,1.000000,6792
210,0,45,0,1,5.907251,8.877727,112.6414,893272,0,1.000000,6026
210,0,45,0,2,5.297681,8.630813,115.8639,537950,0,1.000000,5210
210,0,45,0,3,3.867153,6.959547,143.6875,303475,0,1.000000,2256
210,0,90,0,0,4.320922,3.424127,231.4321,627501,0,1.000000,2260
210,0,90,0,1,3.907174,6.366208,157.0794,300095,0,1.000000,1856
210,0,90,0,2,3.843823,6.307707,158.5362,208549,0,1.000000,1502
210,0,90,0,3,3.12832,5.955214,167.9201,161236,0,1.000000,911
210,0,135,0,0,2.956493,2.118867,338.2386,118020,0,1.000000,539
210,0,135,0,1,2.981751,5.325933,187.7605,84330,0,1.000000,461
210,0,135,0,2,2.951646,5.477073,182.5793,80704,0,1.000000,462
210,0,135,0,3,2.745139,5.506361,181.6082,78277,0,1.000000,415
210,0,180,0,0,2.76794,1.93014,361.2795,81886,0,0.036292,407
210,0,180,0,1,2.796612,5.323174,187.8579,71523,0,0.036292,371
210,0,180,0,2,2.839962,5.784693,172.87,71945,0,0.036292,377
210,0,180,0,3,2.924476,5.343179,187.1545,71766,0,0.036292,370
210,0,225,0,0,3.467537,2.004567,288.3891,155054,0,1.000000,666
210,0,225,0,1,3.400431,5.49598,181.9512,100602,0,1.000000,569
210,0,225,0,2,3.42289,5.681067,176.0233,87930,0,1.000000,542
210,0,225,0,3,3.245466,5.278033,189.4645,78556,0,1.000000,422
210,0,270,0,0,5.533287,3.869533,180.7244,1266340,0,1.000000,3812
210,0,270,0,1,4.740642,6.982913,143.2067,739197,0,1.000000,3414
210,0,270,0,2,4.478959,6.984487,143.1744,448292,0,1.000000,3261
210,0,270,0,3,3.479552,6.083953,164.3668,213127,0,1.000000,2155
210,0,315,0,0,6.727134,5.77556,148.6517,2271269,0,1.000000,7900
210,0,315,0,1,5.94432,8.779112,113.9067,1204287,0,1.000000,7136
210,0,315,0,2,5.658897,8.537807,117.1261,734008,0,1.000000,6969
210,0,315,0,3,4.009643,7.097794,140.8889,342251,0,1.000000,3723
210,15,0,0,0,7.157681,8.450523,118.3359,2915059,0,1.000000,10617
210,15,0,0,1,6.468796,9.858228,101.4381,1380427,0,1.000000,9215
210,15,0,0,2,6.01578,5.886064,166.2295,843854,0,1.000000,8673
210,15,0,0,3,4.196967,7.339994,136.2399,443265,0,1.000000,3904
210,15,45,0,0,6.495574,7.678133,130.24,1970513,0,1.000000,6795
210,15,45,0,1,5.650159,9.554255,104.6654,907192,0,1.000000,6103
210,15,45,0,2,5.397641,8.821939,113.3538,552527,0,1.000000,5290
210,15,45,0,3,3.768661,7.214893,138.6022,311304,0,1.000000,2267
210,15,90,0,0,4.537208,3.607133,220.3999,599290,0,1.000000,2245
210,15,90,0,1,4.103099,6.676693,149.7747,302491,0,1.000000,1948
210,15,90,0,2,4.035174,6.36122,157.2025,208052,0,1.000000,1624
210,15,90,0,3,3.223893,5.84656,171.0407,158385,0,1.000000,913
210,15,135,0,0,3.223893,2.017713,310.184,131253,0,1.000000,574
210,15,135,0,1,3.152077,5.444694,183.6651,91703,0,1.000000,485
210,15,135,0,2,3.120401,5.323674,187.8402,85891,0,1.000000,491
210,15,135,0,3,2.899354,5.42526,184.323,80280,0,1.000000,416
210,15,180,0,0,2.857096,1.9684,350.0057,94375,0,0.641028,435
210,15,180,0,1,2.970078,5.40518,185.0077,82067,0,0.641028,394
210,15,180,0,2,3.036638,5.40164,185.129,81627,0,0.641028,395
210,15,180,0,3,3.022643,5.362346,186.4855,81810,0,0.641028,382
210,15,225,0,0,3.837338,2.202594,260.5973,416200,0,1.000000,1100
210,15,225,0,1,3.658957,5.55772,179.9299,245629,0,1.000000,899
210,15,225,0,2,3.479484,5.493599,182.03,175716,0,1.000000,879
210,15,225,0,3,3.229696,5.468167,182.8766,113286,0,1.000000,695
210,15,270,0,0,5.870456,4.050753,170.3445,1548131,0,1.000000,4853
210,15,270,0,1,5.163281,7.174492,139.3827,876662,0,1.000000,4394
210,15,270,0,2,4.776892,7.00902,142.6733,546207,0,1.000000,4118
210,15,270,0,3,3.709884,6.843093,146.1328,265840,0,1.000000,2901
210,15,315,0,0,6.962927,6.327667,143.6178,2692919,0,1.000000,9162
210,15,315,0,1,6.506274,9.632253,103.8179,1388840,0,1.000000,7963
210,15,315,0,2,6.142976,8.9455,111.788,854694,0,1.000000,7892
210,15,315,0,3,4.268988,7.296733,137.0476,423471,0,1.000000,4421
211,-15,0,0,0,7.133048,8.445499,118.4063,2459410,0,1.000000,8997
211,-15,0,0,1,6.760755,9.935579,100.6484,1162256,0,1.000000,8113
211,-15,0,0,2,6.032248,9.570773,104.4848,710461,0,1.000000,7658
211,-15,0,0,3,4.161809,7.27138,137.5255,364698,0,1.000000,3085
211,-15,45,0,0,6.318558,6.818027,146.67,1714786,0,1.000000,6131
211,-15,45,0,1,5.982003,8.887128,112.5223,783620,0,1.000000,5529
211,-15,45,0,2,5.38583,8.502666,117.6102,479330,0,1.000000,4748
211,-15,45,0,3,3.999608,6.9897,143.0677,271953,0,1.000000,2025
211,-15,90,0,0,3.614515,3.252413,276.6623,583156,0,1.000000,1850
211,-15,90,0,1,3.431424,6.31054,158.4651,296657,0,1.000000,1697
211,-15,90,0,2,3.332505,6.53304,153.0681,202044,0,1.000000,1461
211,-15,90,0,3,2.983117,6.06494,164.8821,151356,0,1.000000,841
211,-15,135,0,0,2.443469,2.03842,409.2542,100131,0,0.140934,447
211,-15,135,0,1,2.60881,5.395047,185.3552,69532,0,0.140934,385
211,-15,135,0,2,2.668885,5.42102,184.4671,64439,0,0.140934,385
211,-15,135,0,3,2.686157,5.299799,188.6864,60049,0,0.140934,381
211,-15,180,0,0,2.685884,1.834887,372.317,51116,0,0.037051,343
211,-15,180,0,1,2.775586,5.411294,184.7987,43475,0,0.037051,316
211,-15,180,0,2,2.844467,5.2781,189.4621,43479,0,0.037051,316
211,-15,180,0,3,2.928982,5.290186,189.0293,43042,0,0.037051,315
211,-15,225,0,0,3.143475,1.97324,318.1193,78558,0,0.160794,420
211,-15,225,0,1,3.198771,5.3652,186.3864,59846,0,0.160794,377
211,-15,225,0,2,3.22246,5.241693,190.7781,58123,0,0.160794,350
211,-15,225,0,3,3.345272,5.34916,186.9453,57363,0,0.160794,335
211,-15,270,0,0,5.379823,3.59302,185.8797,862037,0,1.000000,2300
211,-15,270,0,1,4.107878,6.674674,149.8201,517559,0,1.000000,2320
211,-15,270,0,2,3.93216,6.7344,148.4913,308962,0,1.000000,2080
211,-15,270,0,3,3.241984,6.114406,163.5482,142698,0,1.000000,1362
211,-15,315,0,0,6.189788,5.640678,161.5564,1758348,0,1.000000,6353
211,-15,315,0,1,5.799868,8.4388,118.5003,919001,0,1.000000,5802
211,-15,315,0,2,5.326438,8.397094,119.0888,555961,0,1.000000,5624
211,-15,315,0,3,3.820817,6.887619,145.188,264456,0,1.000000,2754
211,0,0,0,0,7.570413,8.481443,117.9045,2632808,0,1.000000,10043
211,0,0,0,1,7.045871,10.03228,99.67825,1225270,0,1.000000,8846
211,0,0,0,2,6.460837,5.765821,154.7787,756921,0,1.000000,8386
211,0,0,0,3,4.429893,7.398833,135.1564,404264,0,1.000000,3546
211,0,45,0,0,6.817134,7.530021,132.8018,1917919,0,1.000000,6610
211,0,45,0,1,6.407851,8.987241,111.2689,879962,0,1.000000,5928
211,0,45,0,2,5.584964,8.441234,118.4661,523829,0,1.000000,5069
211,0,45,0,3,4.115524,7.02768,142.2945,297096,0,1.000000,2224
211,0,90,0,0,4.060365,3.512539,246.2833,614656,0,1.000000,2150
211,0,90,0,1,3.807641,6.396172,156.3435,296150,0,1.000000,1856
211,0,90,0,2,3.725244,6.290534,158.969,204804,0,1.000000,1470
211,0,90,0,3,3.209694,5.979799,167.2297,156827,0,1.000000,888
211,0,135,0,0,2.720768,1.944067,367.5433,111103,0,0.217745,492
211,0,135,0,1,2.88768,5.403047,185.0808,80109,0,0.217745,417
211,0,135,0,2,2.924066,5.570979,179.5017,77037,0,0.217745,422
211,0,135,0,3,2.893551,5.55626,179.9772,75203,0,0.217745,407
211,0,180,0,0,2.921472,1.980413,342.2932,83589,0,0.041875,410
211,0,180,0,1,2.989875,5.36162,186.5108,73000,0,0.041875,375
211,0,180,0,2,3.038208,5.323047,187.8623,73202,0,0.041875,375
211,0,180,0,3,3.107772,5.310733,188.2979,73138,0,0.041875,373
211,0,225,0,0,3.516211,2.076273,284.397,137349,0,0.580445,621
211,0,225,0,1,3.458595,5.443713,183.6982,91764,0,0.580445,532
211,0,225,0,2,3.503582,5.608959,178.2862,82797,0,0.580445,503
211,0,225,0,3,3.465421,5.307414,188.4157,74151,0,0.580445,412
211,0,270,0,0,5.709687,3.85848,175.1409,1166172,0,1.000000,3534
211,0,270,0,1,4.550383,7.039006,142.0655,684848,0,1.000000,3300
211,0,270,0,2,4.393301,6.727234,148.6495,410447,0,1.000000,2912
211,0,270,0,3,3.375855,6.234374,160.401,200051,0,1.000000,2015
211,0,315,0,0,6.844331,5.915573,146.1063,2226566,0,1.000000,7771
211,0,315,0,1,6.306064,8.688252,115.0979,1164644,0,1.000000,7020
211,0,315,0,2,5.850641,8.901386,112.342,721713,0,1.000000,6936
211,0,315,0,3,4.126789,7.13752,140.1047,335466,0,1.000000,3684
211,15,0,0,0,7.768429,8.600172,116.2767,2869649,0,1.000000,10715
211,15,0,0,1,7.351074,10.06141,99.38969,1370485,0,1.000000,9428
211,15,0,0,2,6.70069,10.09049,99.1032,834703,0,1.000000,8878
211,15,0,0,3,4.521506,7.48346,133.628,439531,0,1.000000,3880
211,15,45,0,0,6.932553,7.296593,137.0503,1965208,0,1.000000,6892
211,15,45,0,1,6.405257,9.426559,106.0832,897841,0,1.000000,6084
211,15,45,0,2,5.660536,8.799754,113.6395,541949,0,1.000000,5180
211,15,45,0,3,4.166588,7.110975,140.6277,308977,0,1.000000,2278
211,15,90,0,0,4.387567,3.64482,227.9167,633421,0,1.000000,2282
211,15,90,0,1,4.0448,6.667853,149.9733,312594,0,1.000000,2033
211,15,90,0,2,3.924856,6.421066,155.7374,209152,0,1.000000,1495
211,15,90,0,3,3.272295,5.970873,167.4797,157999,0,1.000000,920
211,15,135,0,0,3.053705,2.052093,327.4711,128263,0,0.991098,558
211,15,135,0,1,3.075686,5.623346,177.8301,88175,0,0.991098,469
211,15,135,0,2,3.030562,5.361733,186.5069,83321,0,0.991098,473
211,15,135,0,3,2.893278,5.36482,186.3995,78298,0,0.991098,408
211,15,180,0,0,2.885018,2.02124,346.6183,87790,0,0.040629,415
211,15,180,0,1,2.924544,5.347327,187.0093,76300,0,0.040629,377
211,15,180,0,2,2.977656,5.411845,184.7799,76543,0,0.040629,377
211,15,180,0,3,3.037798,5.306679,188.4418,75769,0,0.040629,375
211,15,225,0,0,3.68797,2.14758,271.1519,368722,0,1.000000,1015
211,15,225,0,1,3.650765,5.556013,179.9852,226632,0,1.000000,828
