point_id,rot_x,rot_y,rot_z,lod_level,mean_gpu_ms,mean_cpu_ms,mean_fps
196,60,180,30,0,3.77583,1.891143,264.8425
196,60,180,30,1,3.790336,1.90294,263.8289
196,60,180,30,2,3.789449,1.834087,263.8906
196,60,180,30,3,3.766716,1.819853,265.4833
196,60,270,-30,0,3.824094,1.841803,261.4998
196,60,270,-30,1,3.799074,1.74074,263.222
196,60,270,-30,2,3.796514,1.753233,263.3995
196,60,270,-30,3,3.792248,1.751917,263.6959
196,60,270,0,0,3.785523,1.801907,264.1643
196,60,270,0,1,3.766989,1.769673,265.464
196,60,270,0,2,3.771119,1.79982,265.1733
196,60,270,0,3,3.757226,1.772377,266.1538
196,60,270,30,0,3.810611,1.788627,262.4251
196,60,270,30,1,3.781188,1.805793,264.4671
196,60,270,30,2,3.779311,1.80907,264.5985
196,60,270,30,3,3.753984,1.778963,266.3837
197,-60,0,-30,0,2.517368,1.68974,397.2403
197,-60,0,-30,1,2.641545,1.60464,378.5664
197,-60,0,-30,2,2.745856,1.628103,364.1851
197,-60,0,-30,3,2.856516,1.641363,350.0768
197,-60,0,0,0,2.954513,1.65125,338.4652
197,-60,0,0,1,4.510823,1.606043,221.689
197,-60,0,0,2,1.902216,1.61695,525.7026
197,-60,0,0,3,1.899691,1.619783,526.4015
197,-60,0,30,0,2.158353,1.668897,463.3163
197,-60,0,30,1,2.526004,1.65815,395.8823
197,-60,0,30,2,2.651853,1.60168,377.0948
197,-60,0,30,3,3.162727,1.665437,316.1829
197,-60,90,-30,0,2.029568,1.64764,492.7156
197,-60,90,-30,1,2.031035,1.63974,492.3597
197,-60,90,-30,2,2.075511,1.66901,481.809
197,-60,90,-30,3,2.582698,1.635553,387.192
197,-60,90,0,0,2.704077,1.659623,369.812
197,-60,90,0,1,2.815966,1.652413,355.1179
197,-60,90,0,2,2.912188,1.62301,343.3845
197,-60,90,0,3,3.007624,1.630947,332.4883
197,-60,90,30,0,3.110024,1.651947,321.5409
197,-60,90,30,1,3.190169,1.627337,313.463
197,-60,90,30,2,4.981248,1.591593,200.7529
197,-60,90,30,3,1.93495,1.626194,516.8091
197,-60,180,-30,0,1.929386,1.686097,518.2995
197,-60,180,-30,1,2.114765,1.6134,472.8658
197,-60,180,-30,2,2.49914,1.667977,400.1376
197,-60,180,-30,3,2.644821,1.656943,378.0974
197,-60,180,0,0,2.376943,1.693237,420.7084
197,-60,180,0,1,2.510575,1.81998,398.3152
197,-60,180,0,2,2.637687,1.682563,379.12
197,-60,180,0,3,4.325,1.585457,231.2139
197,-60,180,30,0,2.037828,1.640323,490.7186
197,-60,180,30,1,2.037658,1.631433,490.7596
197,-60,180,30,2,2.203887,1.642433,453.7438
197,-60,180,30,3,2.602052,1.7026,384.312
197,-60,270,-30,0,2.708821,1.729537,369.1643
197,-60,270,-30,1,2.829517,1.67298,353.4173
197,-60,270,-30,2,2.926353,1.692063,341.7223
197,-60,270,-30,3,3.024043,1.673713,330.6831
197,-60,270,0,0,4.764467,1.637473,209.8871
197,-60,270,0,1,1.919795,1.65238,520.8889
197,-60,270,0,2,1.922048,1.65196,520.2784
197,-60,270,0,3,2.099268,1.716573,476.3565
197,-60,270,30,0,2.488252,1.656416,401.8886
197,-60,270,30,1,2.625229,1.639323,380.9192
197,-60,270,30,2,2.758827,1.680207,362.4729
197,-60,270,30,3,2.844979,1.627267,351.4964
197,0,0,-30,0,3.403776,1.718797,293.7914
197,0,0,-30,1,3.454054,1.73831,289.5148
197,0,0,-30,2,3.487471,1.72415,286.7408
197,0,0,-30,3,3.517884,1.751846,284.2618
197,0,0,0,0,3.622639,1.758143,276.0419
197,0,0,0,1,3.597927,1.784203,277.9379
197,0,0,0,2,3.617724,1.877077,276.4169
197,0,0,0,3,3.62083,1.755384,276.1797
197,0,0,30,0,3.589836,1.728487,278.5642
197,0,0,30,1,3.660663,1.763533,273.1745
197,0,0,30,2,3.637692,1.787493,274.8996
197,0,0,30,3,3.686571,1.79448,271.2548
197,0,90,-30,0,4.585233,3.334229,218.0914
197,0,90,-30,1,3.807163,2.781937,262.6628
197,0,90,-30,2,3.763473,2.729644,265.712
197,0,90,-30,3,3.536487,2.274143,282.7665
197,0,90,0,0,3.967522,3.26134,252.0465
197,0,90,0,1,3.756032,2.707783,266.2384
197,0,90,0,2,3.691076,2.673847,270.9237
197,0,90,0,3,3.533312,2.287763,283.0206
197,0,90,30,0,3.458458,2.24515,289.1462
197,0,90,30,1,3.48358,2.209567,287.061
197,0,90,30,2,3.511535,2.20589,284.7758
197,0,90,30,3,3.498393,2.10995,285.8455
197,0,180,-30,0,6.100626,9.922514,100.7809
197,0,180,-30,1,4.848392,7.18332,139.2114
197,0,180,-30,2,4.63191,7.126164,140.328
197,0,180,-30,3,3.710157,3.976763,251.4608
197,0,180,0,0,5.931375,11.1552,89.64429
197,0,180,0,1,5.227281,8.066887,123.9636
197,0,180,0,2,5.025792,7.815777,127.9463
197,0,180,0,3,3.791258,4.25135,235.2194
197,0,180,30,0,5.963478,11.36885,87.95963
197,0,180,30,1,5.189828,8.199174,121.9635
197,0,180,30,2,5.092071,7.845377,127.4636
197,0,180,30,3,3.760017,4.320444,231.4577
197,0,270,-30,0,2.253892,1.84996,443.6769
197,0,270,-30,1,2.217199,1.796917,451.0196
197,0,270,-30,2,2.45033,1.7222,408.1084
197,0,270,-30,3,2.571742,1.799437,388.8415
197,0,270,0,0,2.721997,1.817546,367.3774
197,0,270,0,1,2.831019,1.689,353.2297
197,0,270,0,2,2.967245,1.776317,337.013
197,0,270,0,3,3.055548,1.736153,327.2735
197,0,270,30,0,3.172284,2.00001,315.2303
197,0,270,30,1,3.212766,1.91261,311.2583
197,0,270,30,2,3.281203,1.957957,304.7663
197,0,270,30,3,3.332472,1.888494,300.0776
197,60,0,-30,0,3.629772,1.817363,275.4994
197,60,0,-30,1,3.650253,1.798157,273.9536
197,60,0,-30,2,3.653837,1.757837,273.6849
197,60,0,-30,3,3.687014,1.737667,271.2222
197,60,0,0,0,3.638613,1.962137,274.83
197,60,0,0,1,3.676399,1.914863,272.0053
197,60,0,0,2,3.678549,1.825737,271.8463
197,60,0,0,3,3.705549,1.825707,269.8655
197,60,0,30,0,3.75552,1.81012,266.2747
197,60,0,30,1,3.738009,1.76702,267.5221
197,60,0,30,2,3.734357,1.71688,267.7837
197,60,0,30,3,3.741867,1.76979,267.2463
197,60,90,-30,0,3.911543,2.046187,255.6536
197,60,90,-30,1,3.854336,1.96804,259.448
197,60,90,-30,2,3.829999,2.018997,261.0967
197,60,90,-30,3,3.818428,1.949463,261.8879
197,60,90,0,0,3.857784,2.10415,259.2162
197,60,90,0,1,3.832559,2.068116,260.9223
197,60,90,0,2,3.818291,2.09838,261.8973
197,60,90,0,3,3.77938,2.053527,264.5937
197,60,90,30,0,3.867785,2.066777,258.5459
197,60,90,30,1,3.815663,2.053163,262.0776
197,60,90,30,2,3.811908,2.03739,262.3358
197,60,90,30,3,3.781188,2.08394,264.4671
197,60,180,-30,0,4.132044,2.719167,242.011
197,60,180,-30,1,3.932229,2.378557,254.3087
197,60,180,-30,2,3.740638,2.39816,267.334
197,60,180,-30,3,3.593387,2.242013,278.289
197,60,180,0,0,3.55468,2.023027,281.3193
197,60,180,0,1,3.58598,2.04506,278.8638
197,60,180,0,2,3.597824,1.93638,277.9458
197,60,180,0,3,3.624516,1.927833,275.8989
197,60,180,30,0,3.891097,2.282893,256.9969
197,60,180,30,1,3.754564,2.191563,266.3425
197,60,180,30,2,3.705754,2.277387,269.8506
197,60,180,30,3,3.650355,2.140943,273.946
197,60,270,-30,0,3.515938,1.866743,284.4191
197,60,270,-30,1,3.546794,1.7812,281.9448
197,60,270,-30,2,3.576797,1.777893,279.5797
197,60,270,-30,3,3.609054,1.77472,277.0809
197,60,270,0,0,3.61373,1.863637,276.7224
197,60,270,0,1,3.62571,1.799444,275.808
197,60,270,0,2,3.650356,1.81935,273.9459
197,60,270,0,3,3.651515,1.778283,273.8589
197,60,270,30,0,3.742584,1.854833,267.1951
197,60,270,30,1,3.730944,1.823437,268.0287
197,60,270,30,2,3.723469,1.788857,268.5668
197,60,270,30,3,3.727735,1.778603,268.2594
198,-60,0,-30,0,2.404591,1.619167,415.8712
198,-60,0,-30,1,2.509961,1.60639,398.4126
198,-60,0,-30,2,2.641101,1.611943,378.6299
198,-60,0,-30,3,2.746573,1.573063,364.0901
198,-60,0,0,0,2.84713,1.683624,351.2309
198,-60,0,0,1,4.19311,1.602907,238.4865
198,-60,0,0,2,1.853269,1.615487,539.587
198,-60,0,0,3,1.851119,1.565987,540.2138
198,-60,0,30,0,2.211431,1.680083,452.196
198,-60,0,30,1,2.500745,1.61382,399.8809
198,-60,0,30,2,3.009263,1.584626,332.3073
198,-60,0,30,3,1.735236,1.6195,576.2905
198,-60,90,-30,0,2.018065,1.650134,495.5242
198,-60,90,-30,1,2.064896,1.61199,484.2859
198,-60,90,-30,2,2.576452,1.61304,388.1306
198,-60,90,-30,3,2.699366,1.60935,370.4573
198,-60,90,0,0,2.860476,1.651577,349.5922
198,-60,90,0,1,3.799791,1.618227,263.1724
198,-60,90,0,2,1.815176,1.585553,550.9106
198,-60,90,0,3,1.823812,1.572693,548.302
198,-60,90,30,0,2.334242,1.61508,428.4045
198,-60,90,30,1,2.440056,1.596877,409.8267
198,-60,90,30,2,2.595772,1.55492,385.2419
198,-60,90,30,3,2.725137,1.554407,366.954
198,-60,180,-30,0,4.139827,1.614784,241.556
198,-60,180,-30,1,1.790601,1.592417,558.4719
198,-60,180,-30,2,1.786539,1.61746,559.7416
198,-60,180,-30,3,2.192623,1.60932,456.0748
198,-60,180,0,0,2.092953,1.586963,477.7937
198,-60,180,0,1,2.226824,1.57252,449.07
198,-60,180,0,2,3.822762,1.565507,261.5909
198,-60,180,0,3,1.596518,1.62104,616.888
198,-60,180,30,0,1.88771,1.620443,529.7424
198,-60,180,30,1,2.07319,1.636057,482.3484
198,-60,180,30,2,2.485657,1.59152,402.308
198,-60,180,30,3,2.615569,1.630307,382.326
198,-60,270,-30,0,2.744354,1.64479,364.3844
198,-60,270,-30,1,3.313357,1.616847,301.8087
198,-60,270,-30,2,1.7977,1.634767,556.2662
198,-60,270,-30,3,1.808179,1.558326,553.0425
198,-60,270,0,0,1.842005,1.584103,542.8866
198,-60,270,0,1,2.347384,1.57125,426.0062
198,-60,270,0,2,2.460945,1.656227,406.348
198,-60,270,0,3,2.593178,1.589043,385.6273
198,-60,270,30,0,2.72111,1.611197,367.4971
198,-60,270,30,1,2.806955,1.627523,356.258
198,-60,270,30,2,2.354927,1.631267,424.6416
198,-60,270,30,3,1.803707,1.629663,554.4136
198,0,0,-30,0,2.065715,1.690157,484.0939
198,0,0,-30,1,2.612907,1.667436,382.7155
198,0,0,-30,2,2.737391,1.72245,365.3113
198,0,0,-30,3,2.837026,1.722753,352.4818
198,0,0,0,0,2.929868,1.69443,341.3123
198,0,0,0,1,3.028991,1.672193,330.1429
198,0,0,0,2,3.108523,1.64703,321.6962
198,0,0,0,3,3.181602,1.6075,314.3071
198,0,0,30,0,3.268232,1.78439,305.9758
198,0,0,30,1,3.313323,1.727357,301.8118
198,0,0,30,2,3.364557,1.741077,297.216
198,0,0,30,3,3.426133,1.719177,291.8742
198,0,90,-30,0,4.323499,3.097447,231.2941
198,0,90,-30,1,3.733572,2.649486,267.84
198,0,90,-30,2,3.733743,2.675823,267.8278
198,0,90,-30,3,3.542323,2.24177,282.3006
198,0,90,0,0,4.00425,3.12649,249.7346
198,0,90,0,1,3.732035,2.890554,267.9503
198,0,90,0,2,3.695616,2.69627,270.5909
198,0,90,0,3,3.4688,2.29944,288.2841
198,0,90,30,0,3.40265,2.097124,293.8886
198,0,90,30,1,3.44303,2.016663,290.4419
198,0,90,30,2,3.492215,2.04841,286.3512
198,0,90,30,3,3.486105,1.973563,286.8531
198,0,180,-30,0,5.796935,9.351962,106.9294
198,0,180,-30,1,4.367974,6.45693,154.8724
198,0,180,-30,2,4.19381,6.27055,159.4756
198,0,180,-30,3,3.297485,3.8506,259.6998
198,0,180,0,0,5.495438,11.05795,90.4327
198,0,180,0,1,4.754979,8.130978,122.9864
198,0,180,0,2,4.734558,7.738734,129.2201
198,0,180,0,3,3.515938,4.198837,238.1612
198,0,180,30,0,5.565175,10.92756,91.51172
198,0,180,30,1,4.771364,7.667217,130.4254
198,0,180,30,2,4.591899,7.620986,131.2166
198,0,180,30,3,3.53338,4.102277,243.767
198,0,270,-30,0,2.140023,1.69992,467.2846
198,0,270,-30,1,2.155281,1.75975,463.9766
198,0,270,-30,2,2.384111,1.722,419.4436
198,0,270,-30,3,2.510165,1.764753,398.3802
198,0,270,0,0,2.67537,1.751717,373.78
198,0,270,0,1,2.816,1.72352,355.1137
198,0,270,0,2,2.906044,1.671257,344.1104
198,0,270,0,3,3.009536,1.725017,332.2771
198,0,270,30,0,3.078178,1.886163,324.8675
198,0,270,30,1,3.173513,1.86134,315.1082
198,0,270,30,2,3.241813,1.848006,308.4694
198,0,270,30,3,3.272602,1.83348,305.5673
198,60,0,-30,0,3.739204,1.784887,267.4366
198,60,0,-30,1,3.732412,1.74964,267.9233
198,60,0,-30,2,3.72579,1.717367,268.3995
198,60,0,-30,3,3.726302,1.701903,268.3626
198,60,0,0,0,3.790916,1.744183,263.7885
198,60,0,0,1,3.798528,1.76238,263.2599
198,60,0,0,2,3.788356,1.77886,263.9667
198,60,0,0,3,3.791223,1.68635,263.7671
198,60,0,30,0,3.749854,1.80908,266.677
198,60,0,30,1,3.737088,1.754926,267.588
198,60,0,30,2,3.737498,1.692297,267.5587
198,60,0,30,3,3.721147,1.771,268.7343
198,60,90,-30,0,3.989333,1.9973,250.6685
198,60,90,-30,1,3.868774,1.885134,258.4798
198,60,90,-30,2,3.837816,1.87227,260.5649
198,60,90,-30,3,3.798459,1.891757,263.2646
198,60,90,0,0,3.914855,2.201087,255.4373
198,60,90,0,1,3.83174,2.1179,260.9781
198,60,90,0,2,3.834437,2.078494,260.7945
198,60,90,0,3,3.757329,1.978033,266.1465
198,60,90,30,0,3.865088,2.217277,258.7263
198,60,90,30,1,3.817677,2.114533,261.9394
198,60,90,30,2,3.771972,2.17917,265.1133
198,60,90,30,3,3.735791,2.023707,267.6809
198,60,180,-30,0,4.565812,3.800813,219.0191
198,60,180,-30,1,3.956053,2.96249,252.7772
198,60,180,-30,2,3.79706,3.121193,263.3617
198,60,180,-30,3,3.489041,2.598913,286.6117
198,60,180,0,0,3.509282,2.35558,284.9586
198,60,180,0,1,3.410602,2.193387,293.2033
198,60,180,0,2,3.429274,2.218254,291.6069
198,60,180,0,3,3.365206,2.10867,297.1587
198,60,180,30,0,3.973666,2.732133,251.6568
198,60,180,30,1,3.782212,2.507964,264.3955
198,60,180,30,2,3.798801,2.47864,263.2409
198,60,180,30,3,3.58796,2.312753,278.7099
198,60,270,-30,0,3.267584,1.904683,306.0366
198,60,270,-30,1,3.301478,1.813677,302.8946
198,60,270,-30,2,3.349128,1.838983,298.5851
198,60,270,-30,3,3.404049,1.7824,293.7678
198,60,270,0,0,3.501568,2.03492,285.5863
198,60,270,0,1,3.543551,1.90255,282.2028
198,60,270,0,2,3.563895,1.858573,280.5919
198,60,270,0,3,3.573078,1.831947,279.8708
198,60,270,30,0,3.636463,1.910773,274.9925
198,60,270,30,1,3.675478,1.76507,272.0735
198,60,270,30,2,3.675648,1.77127,272.0609
198,60,270,30,3,3.696059,1.78889,270.5584
199,-60,0,-30,0,2.240717,1.53473,446.2858
199,-60,0,-30,1,2.370458,1.543867,421.8595
199,-60,0,-30,2,2.506581,1.525797,398.9498
199,-60,0,-30,3,2.627345,1.51162,380.6124
199,-60,0,0,0,2.742068,1.560547,364.6883
199,-60,0,0,1,2.848359,1.560817,351.0794
199,-60,0,0,2,3.991859,1.539893,250.5098
199,-60,0,0,3,1.851802,1.498363,540.0146
199,-60,0,30,0,1.875558,1.548567,533.1745
199,-60,0,30,1,2.340557,1.609513,427.2487
199,-60,0,30,2,2.495078,1.530883,400.789
199,-60,0,30,3,2.616627,1.680887,382.1714
199,-60,90,-30,0,4.38313,1.696173,228.1475
199,-60,90,-30,1,1.740766,1.565603,574.4598
199,-60,90,-30,2,1.744213,1.482987,573.3243
199,-60,90,-30,3,1.987925,1.53149,503.037
199,-60,90,0,0,2.69708,1.6081,370.7714
199,-60,90,0,1,2.815898,1.57171,355.1265
199,-60,90,0,2,2.916147,1.551117,342.9182
199,-60,90,0,3,3.011618,1.553894,332.0474
199,-60,90,30,0,4.735556,1.654113,211.1684
199,-60,90,30,1,1.879928,1.57981,531.9354
199,-60,90,30,2,1.889929,1.56392,529.1205
199,-60,90,30,3,2.082065,1.59202,480.2924
199,-60,180,-30,0,2.433911,1.63398,410.8613
199,-60,180,-30,1,2.559932,1.593143,390.6354
199,-60,180,-30,2,2.705067,1.57628,369.6767
199,-60,180,-30,3,2.792482,1.555777,358.1043
199,-60,180,0,0,3.464465,1.560337,288.6449
199,-60,180,0,1,1.69472,1.511417,590.068
199,-60,180,0,2,1.684924,1.51398,593.4987
199,-60,180,0,3,1.809783,1.486483,552.5524
199,-60,180,30,0,2.640248,1.524327,378.7523
199,-60,180,30,1,2.763366,1.577763,361.8774
199,-60,180,30,2,2.859588,1.54149,349.7007
199,-60,180,30,3,3.125589,1.629573,319.9397
199,-60,270,-30,0,1.896346,1.652963,527.33
199,-60,270,-30,1,1.898701,1.62067,526.676
199,-60,270,-30,2,2.447121,1.586727,408.6435
199,-60,270,-30,3,2.559625,1.59859,390.6823
199,-60,270,0,0,2.683084,1.62975,372.7054
199,-60,270,0,1,2.76439,1.59044,361.7434
199,-60,270,0,2,2.883379,1.544753,346.8153
199,-60,270,0,3,3.829658,1.602507,261.1199
199,-60,270,30,0,1.657651,1.591797,603.2632
199,-60,270,30,1,1.649254,1.561093,606.3346
199,-60,270,30,2,2.160606,1.521433,462.8331
199,-60,270,30,3,2.302703,1.624587,434.2722
199,0,0,-30,0,3.034111,1.639493,329.5858
199,0,0,-30,1,3.109512,1.651323,321.5938
199,0,0,-30,2,3.171601,1.68258,315.2982
199,0,0,-30,3,3.261543,1.670743,306.6034
199,0,0,0,0,3.239526,1.6463,308.6871
199,0,0,0,1,3.306701,1.603973,302.4162
199,0,0,0,2,3.823104,1.581003,261.5676
199,0,0,0,3,2.044757,1.643367,489.0556
199,0,0,30,0,2.082918,1.757283,480.0956
199,0,0,30,1,2.130841,1.664513,469.2982
199,0,0,30,2,2.643456,1.659133,378.2927
199,0,0,30,3,2.770841,1.635753,360.9012
199,0,90,-30,0,3.851025,2.78318,259.6711
199,0,90,-30,1,3.771495,2.42857,265.1469
199,0,90,-30,2,3.71671,2.442463,269.0551
199,0,90,-30,3,3.550584,2.1389,281.6438
199,0,90,0,0,3.959432,3.006847,252.5615
199,0,90,0,1,3.72381,2.62471,268.5422
199,0,90,0,2,3.620693,2.56212,276.1902
199,0,90,0,3,3.507064,2.158133,285.1388
199,0,90,30,0,3.45228,1.971807,289.6637
199,0,90,30,1,3.468459,2.006563,288.3125
199,0,90,30,2,3.486618,1.941187,286.8109
199,0,90,30,3,3.512388,1.91441,284.7065
199,0,180,-30,0,5.827831,8.579517,116.5567
199,0,180,-30,1,4.10019,5.982993,167.1404
199,0,180,-30,2,4.041762,5.862586,170.5732
199,0,180,-30,3,3.202286,3.636043,275.0242
199,0,180,0,0,5.130584,10.77746,92.78622
199,0,180,0,1,4.599638,7.646334,130.7816
199,0,180,0,2,4.53062,7.303629,136.9182
199,0,180,0,3,3.338991,4.136174,241.7693
199,0,180,30,0,5.305449,10.73796,93.12754
199,0,180,30,1,4.646733,7.670784,130.3648
199,0,180,30,2,4.521566,7.20534,138.786
199,0,180,30,3,3.367662,4.066653,245.9025
199,0,270,-30,0,2.035644,1.791347,491.2451
199,0,270,-30,1,2.087356,1.732863,479.075
199,0,270,-30,2,2.315776,1.700327,431.8206
199,0,270,-30,3,2.451832,1.71657,407.8584
199,0,270,0,0,2.581094,1.78755,387.4326
199,0,270,0,1,2.712337,1.735047,368.6857
199,0,270,0,2,2.849246,1.716197,350.9701
199,0,270,0,3,2.935023,1.739857,340.7128
199,0,270,30,0,3.085346,1.81798,324.1127
199,0,270,30,1,3.186756,1.79542,313.7987
199,0,270,30,2,3.259802,1.782257,306.7671
199,0,270,30,3,3.319467,1.702267,301.2532
199,60,0,-30,0,3.85833,1.887453,259.1795
199,60,0,-30,1,3.825766,1.779177,261.3855
199,60,0,-30,2,3.821022,1.75736,261.7101
199,60,0,-30,3,3.811055,1.767537,262.3945
199,60,0,0,0,3.921306,1.86751,255.0171
199,60,0,0,1,3.805286,2.01456,262.7923
199,60,0,0,2,3.821807,1.861913,261.6563
199,60,0,0,3,3.807403,1.74072,262.6462
199,60,0,30,0,3.712512,1.865067,269.3594
199,60,0,30,1,3.704764,1.81968,269.9228
199,60,0,30,2,3.733675,1.75605,267.8327
199,60,0,30,3,3.728588,1.797243,268.198
199,60,90,-30,0,4.156518,2.162453,240.586
199,60,90,-30,1,3.934174,2.065873,254.183
199,60,90,-30,2,3.86758,2.11082,258.5596
199,60,90,-30,3,3.836348,1.984203,260.6646
199,60,90,0,0,4.11037,2.38448,243.2871
199,60,90,0,1,3.896251,2.207043,256.657
199,60,90,0,2,3.809894,2.252013,262.4745
199,60,90,0,3,3.664999,2.01262,272.8514
199,60,90,30,0,3.986398,2.487113,250.853
199,60,90,30,1,3.838737,2.29132,260.5023
199,60,90,30,2,3.734596,2.276833,267.7665
199,60,90,30,3,3.654452,2.171987,273.6389
199,60,180,-30,0,5.091465,5.18055,193.0297
199,60,180,-30,1,4.075963,3.935777,245.3408
199,60,180,-30,2,3.955234,3.839707,252.8295
199,60,180,-30,3,3.468322,3.043047,288.3239
199,60,180,0,0,3.831637,3.19659,260.985
199,60,180,0,1,3.608371,2.67443,277.1334
199,60,180,0,2,3.510715,2.58382,284.8423
199,60,180,0,3,3.285811,2.316237,304.3388
199,60,180,30,0,4.011452,3.423253,249.2863
199,60,180,30,1,3.736098,3.029643,267.6589
199,60,180,30,2,3.714867,3.023366,269.1886
199,60,180,30,3,3.439821,2.54707,290.7128
199,60,270,-30,0,3.075379,2.07119,325.1632
199,60,270,-30,1,3.033053,1.991577,329.7007
199,60,270,-30,2,3.086473,1.997377,323.9945
199,60,270,-30,3,3.138628,1.94561,318.6105
199,60,270,0,0,3.352235,2.124313,298.3085
199,60,270,0,1,3.376298,2.073653,296.1824
199,60,270,0,2,3.400841,2.038006,294.045
199,60,270,0,3,3.392819,1.92035,294.7402
199,60,270,30,0,3.527236,2.139797,283.5081
199,60,270,30,1,3.526076,1.984897,283.6014
199,60,270,30,2,3.538228,2.02019,282.6274
199,60,270,30,3,3.576354,1.94999,279.6143
200,-60,0,-30,0,2.562492,1.96896,390.2452
200,-60,0,-30,1,2.682914,1.87154,372.7291
200,-60,0,-30,2,2.797294,1.924757,357.4883
200,-60,0,-30,3,2.896554,1.932887,345.2378
200,-60,0,0,0,2.99107,1.699396,334.3286
200,-60,0,0,1,3.085892,1.722547,324.0554
200,-60,0,0,2,3.174605,1.721863,314.9998
200,-60,0,0,3,3.237001,1.69116,308.9279
200,-60,0,30,0,3.309227,1.997207,302.1854
200,-60,0,30,1,4.441771,1.927787,225.1355
200,-60,0,30,2,1.973965,1.973417,506.5946
200,-60,0,30,3,1.977685,1.97761,505.6416
200,-60,90,-30,0,2.21911,1.730613,450.6311
200,-60,90,-30,1,2.652774,1.7211,376.9638
200,-60,90,-30,2,2.759236,1.762713,362.4192
200,-60,90,-30,3,2.878976,1.721177,347.3457
200,-60,90,0,0,2.928298,1.696577,341.4952
200,-60,90,0,1,3.015988,1.752863,331.5663
200,-60,90,0,2,3.104256,1.693967,322.1384
200,-60,90,0,3,3.183309,1.673013,314.1385
200,-60,90,30,0,3.276391,1.708423,305.2139
200,-60,90,30,1,3.32032,1.73236,301.1758
200,-60,90,30,2,3.381794,1.697333,295.701
200,-60,90,30,3,3.430434,1.7013,291.5083
200,-60,180,-30,0,3.804091,1.721243,262.8748
200,-60,180,-30,1,3.808973,1.693313,262.538
200,-60,180,-30,2,3.810133,1.69115,262.458
200,-60,180,-30,3,3.805627,1.703863,262.7688
200,-60,180,0,0,3.758489,1.745863,266.0644
200,-60,180,0,1,3.770675,1.668627,265.2045
200,-60,180,0,2,3.765965,1.701494,265.5362
200,-60,180,0,3,3.755315,1.694503,266.2892
200,-60,180,30,0,3.701077,1.76054,270.1916
200,-60,180,30,1,3.702818,1.710863,270.0646
200,-60,180,30,2,3.699815,1.662843,270.2838
200,-60,180,30,3,3.701828,1.672893,270.1368
200,-60,270,-30,0,3.601647,1.765887,277.6507
200,-60,270,-30,1,3.626734,1.758097,275.7301
200,-60,270,-30,2,3.629193,1.704067,275.5434
200,-60,270,-30,3,3.673327,1.71341,272.2328
200,-60,270,0,0,3.718178,1.741886,268.949
200,-60,270,0,1,3.722342,1.729583,268.648
200,-60,270,0,2,3.723332,1.692487,268.5766
200,-60,270,0,3,3.720841,1.729643,268.7565
200,-60,270,30,0,3.790063,1.736774,263.8479
200,-60,270,30,1,3.792008,1.711557,263.7125
200,-60,270,30,2,3.790302,1.739634,263.8312
200,-60,270,30,3,3.777911,1.85207,264.6965
200,0,0,-30,0,7.682243,11.03999,90.57982
200,0,0,-30,1,5.53874,7.941801,125.916
200,0,0,-30,2,5.398052,7.661312,130.526
200,0,0,-30,3,3.975415,4.174104,239.5724
200,0,0,0,0,6.32767,10.56422,94.65916
200,0,0,0,1,5.460736,7.826361,127.7733
200,0,0,0,2,5.332949,7.488704,133.5345
200,0,0,0,3,3.97172,3.98493,250.9455
200,0,0,30,0,6.323951,10.75743,92.95897
200,0,0,30,1,5.574997,8.394351,119.1277
200,0,0,30,2,5.388177,7.869434,127.0739
200,0,0,30,3,3.991278,4.185124,238.9415
200,0,90,-30,0,2.838187,2.299874,352.3376
200,0,90,-30,1,2.673118,2.124513,374.0949
200,0,90,-30,2,2.781389,2.13876,359.5327
200,0,90,-30,3,2.827776,2.182057,353.6348
200,0,90,0,0,2.964548,2.072564,337.3196
200,0,90,0,1,2.996633,1.966513,333.7078
200,0,90,0,2,3.08323,1.993003,324.3352
200,0,90,0,3,3.129891,1.995103,319.5
200,0,90,30,0,3.451938,2.29519,289.6923
200,0,90,30,1,3.422344,2.139587,292.1974
200,0,90,30,2,3.447194,2.09432,290.091
200,0,90,30,3,3.454498,2.14423,289.4776
200,0,180,-30,0,3.187336,1.82823,313.7416
200,0,180,-30,1,3.238673,1.796893,308.7684
200,0,180,-30,2,3.290795,1.754567,303.878
200,0,180,-30,3,3.353532,1.767103,298.1931
200,0,180,0,0,3.447467,1.80973,290.0681
200,0,180,0,1,3.45129,1.747633,289.7468
200,0,180,0,2,3.495288,1.77155,286.0995
200,0,180,0,3,3.533619,1.713953,282.996
200,0,180,30,0,3.680904,1.797177,271.6724
200,0,180,30,1,3.624789,1.792927,275.8781
200,0,180,30,2,3.681518,1.727143,271.6271
200,0,180,30,3,3.678584,1.771447,271.8438
200,0,270,-30,0,4.474914,2.84883,223.468
200,0,270,-30,1,3.948271,2.512904,253.2755
200,0,270,-30,2,3.843925,2.49028,260.1507
200,0,270,-30,3,3.605572,2.284377,277.3485
200,0,270,0,0,3.817643,2.421737,261.9417
200,0,270,0,1,3.737463,2.257987,267.5612
200,0,270,0,2,3.685513,2.220477,271.3327
200,0,270,0,3,3.608064,2.116133,277.157
200,0,270,30,0,3.734152,2.40196,267.7984
200,0,270,30,1,3.611204,2.2251,276.9159
200,0,270,30,2,3.55369,2.261307,281.3977
200,0,270,30,3,3.554305,2.15403,281.349
200,60,0,-30,0,3.439445,1.83626,290.7445
