reference_id,renderer_count,thresholds
Train_Stage_2:90140,3,0.4969922;0.2028568;0.04585641
Train_Stage_2:85888,1,0.05128473
Train_Stage_2:5934,2,0.25;0.01
Train_Stage_2:53728,1,0.05128473
Train_Stage_2:77300,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:53290,1,0.05128473
Train_Stage_2:84902,1,0.05128473
Train_Stage_2:46802,1,0.04853339
Train_Stage_2:73186,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:71282,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:67498,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:82416,1,0.04853339
Train_Stage_2:45728,1,0.04853339
Train_Stage_2:45960,1,0.04853339
Train_Stage_2:89990,3,0.4969922;0.2028568;0.04585641
Train_Stage_2:72438,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:44636,1,0.04853339
Train_Stage_2:79664,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:78260,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:6396,2,0.25;0.01
Train_Stage_2:84720,1,0.05128473
Train_Stage_2:85544,1,0.05128473
Train_Stage_2:67360,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:52956,1,0.05128473
Train_Stage_2:68224,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:68938,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:90242,3,0.4969922;0.2028568;0.04585641
Train_Stage_2:76392,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:52600,1,0.05128473
Train_Stage_2:77738,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:54534,1,0.05128473
Train_Stage_2:69850,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:44692,1,0.04853339
Train_Stage_2:6274,2,0.25;0.01
Train_Stage_2:53088,1,0.05128473
Train_Stage_2:86522,1,0.05128473
Train_Stage_2:76058,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:6978,2,0.25;0.01
Train_Stage_2:84254,1,0.05128473
Train_Stage_2:85360,1,0.05128473
Train_Stage_2:68664,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:74792,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:54374,1,0.05128473
Train_Stage_2:72424,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:67414,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:69502,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:74692,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:73928,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:54110,1,0.05128473
Train_Stage_2:78486,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:13776,3,0.9022443;0.5033596;0.01
Train_Stage_2:84198,1,0.05128473
Train_Stage_2:80986,1,0.008408552
Train_Stage_2:67642,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:83576,1,0.04853339
Train_Stage_2:82284,1,0.04853339
Train_Stage_2:53770,1,0.05128473
Train_Stage_2:78698,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:79498,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:46304,1,0.04853339
Train_Stage_2:76406,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:83396,1,0.04853339
Train_Stage_2:65060,3,0.5017237;0.1998479;0.0471856
Train_Stage_2:73388,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:6400,2,0.25;0.01
Train_Stage_2:72302,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:54050,1,0.05128473
Train_Stage_2:78426,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:13580,1,0.0991072
Train_Stage_2:51926,1,0.05128473
Train_Stage_2:72788,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:80234,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:45978,1,0.04853339
Train_Stage_2:74960,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:72000,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:47496,3,0.5017237;0.1998479;0.01
Train_Stage_2:70754,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:46204,1,0.04853339
Train_Stage_2:71074,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:6988,2,0.25;0.01
Train_Stage_2:81558,1,0.04853339
Train_Stage_2:79404,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:85996,1,0.05128473
Train_Stage_2:46400,1,0.04853339
Train_Stage_2:73068,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:46084,1,0.04853339
Train_Stage_2:75364,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:53682,1,0.05128473
Train_Stage_2:65094,3,0.5017237;0.1998479;0.0471856
Train_Stage_2:72442,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:45510,1,0.04853339
Train_Stage_2:74566,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:45958,1,0.04853339
Train_Stage_2:78256,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:77208,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:85336,1,0.05128473
Train_Stage_2:85188,1,0.05128473
Train_Stage_2:86102,1,0.05128473
Train_Stage_2:79806,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:69308,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:79774,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:6724,2,0.25;0.01
Train_Stage_2:83814,1,0.04853339
Train_Stage_2:10298,1,0.006301761
Train_Stage_2:65218,1,0.005165694
Train_Stage_2:78374,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:85306,1,0.05128473
Train_Stage_2:70466,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:86106,1,0.05128473
Train_Stage_2:6288,2,0.25;0.01
Train_Stage_2:86464,1,0.05128473
Train_Stage_2:67086,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:81204,1,0.1005739
Train_Stage_2:65162,3,0.5017237;0.1998479;0.0471856
Train_Stage_2:53102,1,0.05128473
Train_Stage_2:52124,1,0.05128473
Train_Stage_2:52476,1,0.05128473
Train_Stage_2:84066,1,0.05128473
Train_Stage_2:70986,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:76606,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:46130,1,0.04853339
Train_Stage_2:68746,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:71954,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:54496,1,0.05128473
Train_Stage_2:79518,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:68662,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:86268,1,0.05128473
Train_Stage_2:82130,1,0.04853339
Train_Stage_2:10288,1,0.006301761
Train_Stage_2:84534,1,0.05128473
Train_Stage_2:76822,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:74574,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:52402,1,0.05128473
Train_Stage_2:77500,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:85158,1,0.05128473
Train_Stage_2:72954,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:71986,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:76022,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:85496,1,0.05128473
Train_Stage_2:55518,8,0.7008223;0.3989935;0.2047914;0.01
Train_Stage_2:65478,1,0.005165694
Train_Stage_2:46156,1,0.04853339
Train_Stage_2:69662,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:45036,1,0.04853339
Train_Stage_2:73338,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:6262,2,0.25;0.01
Train_Stage_2:45062,1,0.04853339
Train_Stage_2:90186,3,0.4969922;0.2028568;0.04585641
Train_Stage_2:86022,1,0.05128473
Train_Stage_2:84524,1,0.05128473
Train_Stage_2:69898,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:85046,1,0.05128473
Train_Stage_2:76102,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:67902,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:67172,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:81952,1,0.04853339
Train_Stage_2:46768,1,0.04853339
Train_Stage_2:81722,1,0.04853339
Train_Stage_2:5780,2,0.25;0.01
Train_Stage_2:47386,3,0.5017237;0.1998479;0.01
Train_Stage_2:52848,1,0.05128473
Train_Stage_2:71494,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:77292,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:46576,1,0.04853339
Train_Stage_2:77356,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:73368,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:53586,1,0.05128473
Train_Stage_2:68940,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:85274,1,0.05128473
Train_Stage_2:76520,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:10162,1,0.006301761
Train_Stage_2:81776,1,0.04853339
Train_Stage_2:44978,1,0.04853339
Train_Stage_2:67410,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:71398,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:83458,1,0.04853339
Train_Stage_2:79840,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:85800,1,0.05128473
Train_Stage_2:52638,1,0.05128473
Train_Stage_2:9964,1,0.006301761
Train_Stage_2:84754,1,0.05128473
Train_Stage_2:72458,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:70106,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:52940,1,0.05128473
Train_Stage_2:81218,1,0.1005739
Train_Stage_2:72716,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:69468,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:74314,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:74514,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:6246,2,0.25;0.01
Train_Stage_2:85632,1,0.05128473
Train_Stage_2:73450,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:47058,3,0.5017237;0.1998479;0.01
Train_Stage_2:81226,1,0.1005739
Train_Stage_2:70966,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:6858,2,0.25;0.01
Train_Stage_2:78626,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:52804,1,0.05128473
Train_Stage_2:84672,1,0.05128473
Train_Stage_2:85228,1,0.05128473
Train_Stage_2:77726,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:83564,1,0.04853339
Train_Stage_2:83918,1,0.04853339
Train_Stage_2:64980,3,0.5017237;0.1998479;0.0471856
Train_Stage_2:45388,1,0.04853339
Train_Stage_2:82038,1,0.04853339
Train_Stage_2:83510,1,0.04853339
Train_Stage_2:75610,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:77308,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:44532,1,0.04853339
Train_Stage_2:76082,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:79386,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:70508,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:78906,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:78334,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:86470,1,0.05128473
Train_Stage_2:82274,1,0.04853339
Train_Stage_2:44436,1,0.04853339
Train_Stage_2:65144,3,0.5017237;0.1998479;0.0471856
Train_Stage_2:83020,1,0.04853339
Train_Stage_2:6894,2,0.25;0.01
Train_Stage_2:52546,1,0.05128473
Train_Stage_2:75482,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:84146,1,0.05128473
Train_Stage_2:44756,1,0.04853339
Train_Stage_2:51978,1,0.05128473
Train_Stage_2:73288,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:69148,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:64938,3,0.5017237;0.1998479;0.0471856
Train_Stage_2:89788,3,0.4969922;0.2028568;0.04585641
Train_Stage_2:71488,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:70480,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:81600,1,0.04853339
Train_Stage_2:52930,1,0.05128473
Train_Stage_2:78850,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:53950,1,0.05128473
Train_Stage_2:46196,1,0.04853339
Train_Stage_2:78196,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:52596,1,0.05128473
Train_Stage_2:77572,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:44490,1,0.04853339
Train_Stage_2:76872,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:70338,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:5894,2,0.25;0.01
Train_Stage_2:85320,1,0.05128473
Train_Stage_2:53394,1,0.05128473
Train_Stage_2:84138,1,0.05128473
Train_Stage_2:77112,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:67826,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:74082,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:65532,1,0.005165694
Train_Stage_2:53596,1,0.05128473
Train_Stage_2:84278,1,0.05128473
Train_Stage_2:84464,1,0.05128473
Train_Stage_2:78384,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:45970,1,0.04853339
Train_Stage_2:66896,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:82484,1,0.04853339
Train_Stage_2:72630,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:54198,1,0.05128473
Train_Stage_2:46728,1,0.04853339
Train_Stage_2:47246,3,0.5017237;0.1998479;0.01
Train_Stage_2:71922,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:85622,1,0.05128473
Train_Stage_2:65268,1,0.005165694
Train_Stage_2:71760,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:69270,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:80324,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:79584,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:70454,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:67982,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:81714,1,0.04853339
Train_Stage_2:65228,1,0.005165694
Train_Stage_2:47544,3,0.5017237;0.1998479;0.01
Train_Stage_2:71570,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:67866,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:45910,1,0.04853339
Train_Stage_2:6830,2,0.25;0.01
Train_Stage_2:52220,1,0.05128473
Train_Stage_2:45976,1,0.04853339
Train_Stage_2:53350,1,0.05128473
Train_Stage_2:53244,1,0.05128473
Train_Stage_2:76636,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:65364,1,0.005165694
Train_Stage_2:86064,1,0.05128473
Train_Stage_2:81860,1,0.04853339
Train_Stage_2:79216,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:6426,2,0.25;0.01
Train_Stage_2:46964,3,0.5017237;0.1998479;0.01
Train_Stage_2:73500,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:78138,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:65536,1,0.005165694
Train_Stage_2:74972,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:46488,1,0.04853339
Train_Stage_2:73504,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:72178,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:75792,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:46834,1,0.04853339
Train_Stage_2:68324,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:68470,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:78762,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:44638,1,0.04853339
Train_Stage_2:79012,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:76508,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:73160,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:71564,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:6752,2,0.25;0.01
Train_Stage_2:81574,1,0.04853339
Train_Stage_2:74350,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:74778,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:53378,1,0.05128473
Train_Stage_2:78556,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:53416,1,0.05128473
Train_Stage_2:77534,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:47154,3,0.5017237;0.1998479;0.01
Train_Stage_2:84124,1,0.05128473
Train_Stage_2:6074,2,0.25;0.01
Train_Stage_2:73672,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:6992,2,0.25;0.01
Train_Stage_2:85144,1,0.05128473
Train_Stage_2:79622,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:74264,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:68300,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:73910,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:84472,1,0.05128473
Train_Stage_2:83684,1,0.04853339
Train_Stage_2:82656,1,0.04853339
Train_Stage_2:78220,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:75756,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:68996,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:45422,1,0.04853339
Train_Stage_2:46048,1,0.04853339
Train_Stage_2:77950,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:76258,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:84184,1,0.05128473
Train_Stage_2:67432,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:69746,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:70062,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:89596,3,0.4969922;0.2028568;0.04585641
Train_Stage_2:79640,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:79146,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:71704,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:45300,1,0.04853339
Train_Stage_2:45134,1,0.04853339
Train_Stage_2:73488,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:52180,1,0.05128473
Train_Stage_2:76402,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:74242,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:45504,1,0.04853339
Train_Stage_2:86540,1,0.05128473
Train_Stage_2:74782,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:71204,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:70638,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:75294,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:69382,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:86044,1,0.05128473
Train_Stage_2:46220,1,0.04853339
Train_Stage_2:72010,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:67466,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:76084,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:5958,2,0.25;0.01
Train_Stage_2:80904,1,0.008408552
Train_Stage_2:70816,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:67950,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:78452,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:74420,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:72410,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:76360,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:52864,1,0.05128473
Train_Stage_2:68260,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:73086,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:71916,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:70068,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:86006,1,0.05128473
Train_Stage_2:73708,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:76716,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:82450,1,0.04853339
Train_Stage_2:65506,1,0.005165694
Train_Stage_2:80936,1,0.008408552
Train_Stage_2:71864,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:45748,1,0.04853339
Train_Stage_2:73824,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:46064,1,0.04853339
Train_Stage_2:84284,1,0.05128473
Train_Stage_2:79810,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:47212,3,0.5017237;0.1998479;0.01
Train_Stage_2:89582,3,0.4969922;0.2028568;0.04585641
Train_Stage_2:54104,1,0.05128473
Train_Stage_2:5986,2,0.25;0.01
Train_Stage_2:79568,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:80928,1,0.008408552
Train_Stage_2:73546,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:77440,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:71824,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:73884,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:72382,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:64922,3,0.5017237;0.1998479;0.0471856
Train_Stage_2:85036,1,0.05128473
Train_Stage_2:68658,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:45902,1,0.04853339
Train_Stage_2:85242,1,0.05128473
Train_Stage_2:52774,1,0.05128473
Train_Stage_2:66880,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:69258,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:81110,8,0.7008223;0.3989935;0.2047914;0.01
Train_Stage_2:84310,1,0.05128473
Train_Stage_2:85578,1,0.05128473
Train_Stage_2:77392,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:84350,1,0.05128473
Train_Stage_2:76736,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:73404,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:44754,1,0.04853339
Train_Stage_2:46486,1,0.04853339
Train_Stage_2:80070,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:45420,1,0.04853339
Train_Stage_2:69104,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:81252,1,0.1005739
Train_Stage_2:45654,1,0.04853339
Train_Stage_2:52274,1,0.05128473
Train_Stage_2:75398,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:54172,1,0.05128473
Train_Stage_2:53172,1,0.05128473
Train_Stage_2:68296,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:45724,1,0.04853339
Train_Stage_2:90158,3,0.4969922;0.2028568;0.04585641
Train_Stage_2:71430,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:72456,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:53348,1,0.05128473
Train_Stage_2:14232,4,0.5004538;0.2513981;0.09721777;0.01
Train_Stage_2:70348,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:77602,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:85354,1,0.05128473
Train_Stage_2:73330,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:71256,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:86438,1,0.05128473
Train_Stage_2:77852,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:9910,1,0.006301761
Train_Stage_2:70136,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:67368,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:73582,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:54538,1,0.05128473
Train_Stage_2:82300,1,0.04853339
Train_Stage_2:6732,2,0.25;0.01
Train_Stage_2:67668,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:6240,2,0.25;0.01
Train_Stage_2:75122,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:73180,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:50366,8,0.6952853;0.4031928;0.1988268;0.01
Train_Stage_2:64906,3,0.5017237;0.1998479;0.0471856
Train_Stage_2:77406,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:86472,1,0.05128473
Train_Stage_2:72916,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:45156,1,0.04853339
Train_Stage_2:10328,1,0.006301761
Train_Stage_2:80522,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:76788,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:83706,1,0.04853339
Train_Stage_2:74126,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:54022,1,0.05128473
Train_Stage_2:67482,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:71370,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:69558,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:80120,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:82904,1,0.04853339
Train_Stage_2:81554,1,0.04853339
Train_Stage_2:53476,1,0.05128473
Train_Stage_2:53848,1,0.05128473
Train_Stage_2:81486,1,0.04853339
Train_Stage_2:78404,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:79602,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:77840,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:77806,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:68480,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:10004,1,0.006301761
Train_Stage_2:81236,1,0.1005739
Train_Stage_2:45090,1,0.04853339
Train_Stage_2:46264,1,0.04853339
Train_Stage_2:82778,1,0.04853339
Train_Stage_2:70452,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:78058,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:80250,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:66882,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:45444,1,0.04853339
Train_Stage_2:85326,1,0.05128473
Train_Stage_2:86542,1,0.05128473
Train_Stage_2:53286,1,0.05128473
Train_Stage_2:86638,1,0.05128473
Train_Stage_2:68730,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:78498,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:76512,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:86184,1,0.05128473
Train_Stage_2:79670,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:90202,3,0.4969922;0.2028568;0.04585641
Train_Stage_2:76656,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:45926,1,0.04853339
Train_Stage_2:44466,1,0.04853339
Train_Stage_2:46914,1,0.04853339
Train_Stage_2:53180,1,0.05128473
Train_Stage_2:74030,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:47436,3,0.5017237;0.1998479;0.01
Train_Stage_2:82716,1,0.04853339
Train_Stage_2:81544,1,0.04853339
Train_Stage_2:85468,1,0.05128473
Train_Stage_2:46004,1,0.04853339
Train_Stage_2:6712,2,0.25;0.01
Train_Stage_2:52120,1,0.05128473
Train_Stage_2:72276,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:69216,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:74244,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:86218,1,0.05128473
Train_Stage_2:54316,1,0.05128473
Train_Stage_2:66902,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:84580,1,0.05128473
Train_Stage_2:81214,1,0.1005739
Train_Stage_2:73230,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:78212,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:13618,1,0.0991072
Train_Stage_2:13568,1,0.0991072
Train_Stage_2:76612,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:53018,1,0.05128473
Train_Stage_2:76126,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:80202,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:53910,1,0.05128473
Train_Stage_2:71406,3,0.5017237;0.1968613;0.04989976
Train_Stage_2:82200,1,0.04853339
Train_Stage_2:83290,1,0.04853339
Train_Stage_2:10228,1,0.006301761
Train_Stage_2:65044,3,0.5017237;0.1998479;0.0471856
Train_Stage_2:83664,1,0.04853339
Train_Stage_2:89392,8,0.5038476;0.2538076;0.1033074;0.01
Train_Stage_2:69512,3,0.5017237;0.1968613;0.04989976
